,Unnamed: 0,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2675,131102,China,CHN,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,455685000.0,428000000.0,650786230.1243,927798513.108,1241554263.5192,,,,,,,,,,,,,40024026000.7962,30166507873.8634,15657363519.3556,28126815868.8406
2676,131103,China,CHN,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,1604.0,2631.0,5100.0,6999.0,13314.0,26989.0,66054.0,289923.0,622142.0,1027286.0,1338370.0
2677,131104,China,CHN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,1.19906855397864,1.95608292721007,3.76608895354419,5.13409230949796,9.70507194611695,19.5592306465873,47.5965383811672,207.64925172699,443.51278907297,729.738695573417,948.573356006181
2678,131105,China,CHN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,59.4300003051758,58.9099998474121,58.2599983215332,57.4099998474121,56.560001373291,55.560001373291,54.4799995422363,53.310001373291,52.4000015258789,51.6100006103516,50.6300010681152,49.8400001525879,49.310001373291,48.8300018310547,48.4099998474121,48.1399993896484,47.8800010681152,47.5699996948242,46.7999992370605,45.8499984741211,
2679,131106,China,CHN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,63.9700012207031,63.1399993896484,62.1300010681152,60.9599990844727,59.7299995422363,58.2599983215332,56.6399993896484,54.8199996948242,53.5,52.2400016784668,50.8699989318848,49.6800003051758,48.810001373291,48.0200004577637,47.3600006103516,46.7599983215332,46.2700004577637,45.8300018310547,44.8600006103516,43.7200012207031,
2680,131107,China,CHN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,61.9099998474121,61.2200012207031,60.3800010681152,59.3600006103516,58.2999992370605,57.0499992370605,55.6699981689453,54.1500015258789,53.0099983215332,51.9599990844727,50.7599983215332,49.75,49.0299987792969,48.3800010681152,47.8300018310547,47.3699989318848,46.9799995422363,46.5999984741211,45.7099990844727,44.6599998474121,
2681,131108,China,CHN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,78707697000.0,90109000000.0,102166250960.02,57678564819.1201,79159444758.9691,78468732509.1213,94070982714.4322,135319698453.864,163313577392.979,143573497965.2,178338897361.244,201047004998.82,201575599551.878,207005802688.677,219140751663.906,217399035856.799,208403830207.575,213063558170.74,233566796563.141,244359155290.704,235209037949.803
2682,131109,China,CHN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,36268639000.0,39457000000.0,46762744321.4466,55546608067.8046,72880614891.9861,83970681426.1564,100838178503.364,130129934047.862,158948661545.588,158919803858.506,193401495136.356,247844018720.072,281300475959.055,330607538824.43,432883126518.75,435719343941.24,441549741324.524,471995071370.672,525735166743.267,505508186201.574,380536448298.976
2683,131110,China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.7876551670289,41.2231263086801,42.247944754389,42.0282161856089,41.1831401664265,41.3359259167899,41.8168419070196,42.869665009433,42.8597797908402,44.4066671994404,44.1769919214406,44.2930567346312,45.4633053876361,46.880401501444,48.2709404943305,50.7716451484537,52.3620909629129,52.6847365341798,53.2699679233934,54.2689053346568,54.5260161998263
2684,131111,China,CHN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,9.77635206417638,10.2593883410884,10.4856357567642,9.53980845203199,10.1200364349241,12.3579485338399,14.1342093020349,16.0714949943501,10.4758406168227,9.58658582895713,9.66898150852022,9.48812943953186,8.0140997711127,8.29916846602528,8.34181693846207,8.77670962708912,8.09607996789592,8.26977332332834,7.98351002452587,7.1806850856607,2.08538299376617
2685,131112,China,CHN,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,1281206831649.21,1412650815960.65,1560776235037.24,1709671298224.63,1882690656522.41,2115352598906.86,2414340962712.39,2802361649681.26,3095932589608.83,3392726824518.33,3720768953815.62,4073800328299.56,4400278751085.4,4765465297612.69,5162991689005.48,5616132477620.23,6070819054111.34,6572862028755.78,7097607127719.75,7607263944178.71,7765904532761.52
2686,131113,China,CHN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,7978715544100.0,8797282956400.0,9719734003700.0,10646978009700.0,11724456063500.0,13173358309700.0,15035308345300.0,17451707173400.0,19279920201800.0,21128206299700.0,23171088659900.0,25369591544500.0,27402735922400.0,29676935140900.0,32152530743300.0,34974465004400.0,37806025659500.0,40932498284100.0,44200348387900.0,47374236212400.0,48362170477800.0
2687,131114,China,CHN,"Services, value added (current LCU)",NV.SRV.TOTL.CN,3989911600700.0,4570124524300.0,5142311036400.0,5775602992200.0,6665086031190.0,7743000302100.0,9176224009740.0,11578767439410.0,13682753803120.0,15476511459140.0,18206189033970.0,21612362099100.0,24485624900220.0,27798354276850.0,31065396323790.0,34974465004380.0,39082805998970.0,43835594736850.0,48970076257980.0,53537100000000.0,55397680000000.0
2688,131115,China,CHN,"Services, value added (current US$)",NV.SRV.TOTL.CD,481966515353.208,552140788959.901,621277157955.781,697789415512.867,805273297795.042,944925167750.754,1150854592738.35,1522020038042.72,1969109877116.58,2265496305170.24,2689125893087.46,3344790234326.4,3879033775362.39,4486644868596.47,5056710668976.46,5616132477620.23,5881978478285.8,6485706743334.62,7401764851568.92,7749565746048.29,8027718525388.36
2689,131116,China,CHN,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,6559.3766188978,7177.72380088175,7647.41627885135,8129.60700725713,8491.04534563445,9236.71033106839,10210.8453507791,11716.9802411665,12635.1680973115,13472.3071524101,14523.2477753101,15352.2221756932,16358.5927451403,16562.6420477534,16976.3813103306,17728.1807687477,18568.0331903414,19449.7852280712,20689.8980969855,21526.7793921648,
2690,131117,China,CHN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.16,,,,,1.17,1.166,1.162,1.158,1.154,1.15,1.146,1.142,1.138,1.134,1.13,1.126,1.122,
2691,131118,China,CHN,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,10753.6,,,,,29000.7,,,44726.2,,57054.0,,,,,,,,,,
2692,131119,China,CHN,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,42.4396,40.45974,26.1491,22.3696,16.10332,19.11529,12.0346,14.36057,13.24268,13.27619,11.32672,13.35629,,,16.23131,16.04741,17.07809,15.15545,11.00744,1.765624,1.658442
2693,131120,China,CHN,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,43.63533,41.3486,25.73095,22.23613,15.93357,19.83666,11.51856,13.58705,12.15843,12.33983,10.78576,12.40406,,,16.06497,15.76789,16.82195,13.89561,10.56514,0.901778,0.7916582
2694,131121,China,CHN,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,37.20517,36.52144,28.85069,23.40757,17.19168,14.42645,14.92724,18.64407,19.30344,18.47371,14.29845,18.60546,,,17.61351,18.23052,19.14344,22.47207,13.92848,7.158552,7.190919
2695,131122,China,CHN,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,0.0,0.471344,0.2117134,0.0,0.0,0.0,0.0475582,0.042864,0.0358409,0.1092314,0.0598393,0.282353,,,0.0,0.0351721,0.1860488,0.0751886,0.0737936,0.0775597,0.0528538
2696,131123,China,CHN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,0.0,0.5010889,0.2499621,0.0,0.0,0.0,0.0564808,0.0508603,0.0424355,0.1034278,0.0412674,0.2799588,,,0.0,0.0334065,0.0888326,0.0887266,0.0859897,0.090284,0.0612529
2697,131124,China,CHN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.0,0.3227226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417067,0.15919,0.2977888,,,0.0,0.0481074,0.870352,0.0,0.0,0.0,0.0
2698,131125,China,CHN,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,
2699,131126,China,CHN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,
2700,131127,China,CHN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,
2701,131128,China,CHN,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,6.45641301733305,25.8304276013947,25.6592152085413,19.0648232098138,18.5133605179537,18.2457346659918,16.5705724174557,15.1839727344287,11.629068359097,17.5436838553228,28.4808043695616,35.8252669078676,33.8199980105488,42.410010032138,45.8669971541136,31.8209804959902,33.0530395341348,37.9051983446129,41.7502518480899,41.4978985949302,41.5673499059301
2702,131129,China,CHN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,8.9627,30.5402,35.4075,42.5137,46.797,51.8626,53.1106,53.9206,48.4383,52.9154,68.9759,73.1684,68.9882,72.7483,69.6951,61.6477,56.6836,60.4648,62.1403,57.0113,52.6193
2703,131130,China,CHN,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,7.61513976814842,25.5843062911482,22.0595538580947,21.1660558750489,18.5841994575766,17.8332071806302,16.0422010957745,13.172701446011,9.5210801707938,9.80509160734283,17.5831740002485,23.7000997642003,23.3831724394243,27.7558965140696,31.7805024432322,24.1463407176744,25.8710280064028,31.8521168076517,38.4727857795265,37.3984333519767,36.822859378724
2704,131131,China,CHN,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5078247563752,30.5976982808333,31.2694220216201,29.3536726184239,37.8557216163429,,
2705,131132,China,CHN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003895310100.0,3381464321313.19,3647922000000.0,4241766000000.0,5754500000000.0,,
2706,131133,China,CHN,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,70.0,70.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,50.0,60.0,60.0,60.0
2707,131134,China,CHN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,40.13,,,,,,,,
2708,131135,China,CHN,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,13.0,11.0,11.0,9.0,9.0,5.0,5.0,
2709,131136,China,CHN,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,13.0,11.0,11.0,9.0,9.0,5.0,4.55,
2710,131137,China,CHN,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,13.0,11.0,11.0,9.0,9.0,5.0,4.55,
2711,131138,China,CHN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,,,,,64.4444444444444,64.4444444444444,57.7777777777778,61.1111111111111,61.1111111111111,62.2222222222222,65.5555566666667,68.8888888888889,70.0,70.0,70.0,70.0,80.0,78.8889,80.0,80.0,80.0
2712,131139,China,CHN,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,,,,,,,,,,,,,,,,53.63625,55.1675,55.53625,58.2183333333333,
2713,131140,China,CHN,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,,,,40.0,40.0,40.0,40.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,70.0,83.4,83.4,83.4,83.4,
2714,131141,China,CHN,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,,,,,,,,,,,,,,,,48.5333333333333,46.5333333333333,46.4,46.4,
2715,131142,China,CHN,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,,,,,47.30625,47.45,48.34375,51.20625,51.20625,51.65,52.275,53.05625,51.3625,50.73125,56.79375,58.90625,59.9875,60.43125,59.675,
2716,131143,China,CHN,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,,,,,,,,,,,,,,,,32.3416666666667,35.9166666666667,32.45,36.6166666666667,
2717,131144,China,CHN,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,,,,,,,,,,,,,,,,45.0,50.0,55.0,65.0,
2718,131145,China,CHN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,62.1277950095549,34.5513647298267,22.9987553318326,23.3695508263744,26.1588315885126,17.1641537308417,42.112486808198,177.601108317534,84.9977507431034,153.493383049018,135.658288658505,88.3795918722777,58.9201084319499,80.4143610051215,114.162763713333,355.519847041738,162.864848652683,139.908670032463,94.0684697065349,127.785602784456,214.502707602509
2719,131146,China,CHN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,752583100000.0,462779500000.0,338208200000.0,388001840000.0,511495930000.0,392366700000.0,1158991130000.0,6305448050000.0,3905057640000.0,7830776640000.0,8257742340000.0,6673984990000.0,5027199160000.0,7695981020000.0,11959329140000.0,39326016590000.0,18295058830306.6,17223330026369.8,13070642237217.1,18247704170000.0,31580655980000.0
2720,131147,China,CHN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,75.6370171030665,114.244535192578,97.6395428916971,101.181736649302,140.782227105124,219.535230370068,219.15596179179,205.016627397069,195.597103689813,135.966672191666,194.877219313193,199.157924385376,480.287296024602,249.907289144698,197.713255619425,206.654398710927,214.288001693213,258.551270388776
2721,131148,China,CHN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
2722,131149,China,CHN,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,
2723,131150,China,CHN,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,
2724,131151,China,CHN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,14.3,12.9,12.2,12.8,13.3,12.9,12.1,11.5,11.1,10.7,10.2,9.6,9.0,8.6,8.4,8.1,8.2,8.1,8.1,8.1,
2725,131152,China,CHN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,14.7,12.8,11.4,11.8,12.3,11.9,11.2,10.4,9.8,9.3,8.7,8.1,7.4,7.0,6.7,6.4,6.3,6.3,6.3,6.2,
2726,131153,China,CHN,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,13.9,13.0,12.9,13.7,14.2,13.8,13.0,12.5,12.3,12.0,11.7,11.0,10.5,10.1,10.0,9.8,9.9,9.9,9.9,9.8,
2727,131154,China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9600000.0,9600000.2,9600000.2,9599999.7,9600000.5,9599999.8,9600000.0,9600000.0,9600000.0,9600000.5,9600000.7,9600000.9,9600000.9,9600001.3,9600006.3,9600007.4,9600010.5,9600010.8,9600012.9,,
2728,131155,China,CHN,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,3.92,,,4.99,,,,
2729,131156,China,CHN,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,9.46,,,11.63,,,,
2730,131157,China,CHN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.7062348,82.1256224,82.54501,83.005911,83.466812,83.927713,84.388614,84.849515,85.3211408,85.7927666,86.2643924,86.7360182,87.207644,87.5392486,87.8708532,88.2024578,88.5340624,88.865667,89.0280694,89.1904718,
2731,131158,China,CHN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.890704,76.626658,77.362612,77.7312312,78.0998504,78.4684696,78.8370888,79.205708,79.5382404,79.8707728,80.2033052,80.5358376,80.86837,81.3018128,81.7352556,82.1686984,82.6021412,83.035584,83.2888436,83.5421032,
2732,131159,China,CHN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,16.4,15.39,12.15,10.69,9.81,9.24,8.89,8.93,8.7,8.09,8.09,8.13,,,7.74,7.82,7.88,8.46,7.56,5.39,5.32
2733,131160,China,CHN,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,16.23,15.29,12.14,10.68,9.82,9.31,8.9,8.95,8.71,8.1,8.07,8.16,,,7.78,7.83,7.84,8.35,7.5,5.21,5.13
2734,131161,China,CHN,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,17.39,16.0,12.23,10.75,9.78,8.78,8.85,8.86,8.68,8.02,8.19,8.0,,,7.55,7.78,8.17,9.08,7.98,6.48,6.51
2735,131162,China,CHN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,14.67,14.11,7.72,6.48,5.96,4.87,4.25,5.07,4.47,3.94,4.65,5.99,,,4.74,4.52,3.54,3.83,3.39,2.53,2.47
2736,131163,China,CHN,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,13.74,13.04,8.11,6.67,5.88,5.34,4.51,5.9,5.72,4.97,6.16,8.74,,,6.7,5.7,4.33,4.53,4.29,3.13,2.74
2737,131164,China,CHN,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,18.82,19.18,6.08,5.73,6.22,3.47,3.54,3.04,2.16,1.82,1.86,1.64,,,1.6,2.07,2.34,2.66,1.99,1.64,2.04
2738,131165,China,CHN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,16.99,15.88,13.11,11.36,10.52,9.81,9.87,10.01,9.7,9.62,9.74,9.8,,,9.67,11.04,10.93,11.01,9.86,7.45,7.56
2739,131166,China,CHN,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,16.47,15.35,12.98,11.04,10.18,9.55,9.52,9.66,9.33,9.22,9.37,9.46,,,9.44,11.28,11.01,11.1,9.54,6.83,6.97
2740,131167,China,CHN,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,18.87,17.81,13.66,12.53,11.69,10.72,11.1,11.2,10.96,10.96,11.0,10.95,,,10.41,10.44,10.76,10.82,10.82,9.24,9.25
2741,131168,China,CHN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,14.67,14.11,7.72,6.48,5.96,4.9,4.4,5.48,4.87,3.97,5.3,6.97,,,5.6,5.58,4.29,4.89,4.27,3.29,3.31
2742,131169,China,CHN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,13.74,13.04,8.11,6.67,5.88,5.35,4.66,6.38,6.25,4.9,7.01,10.13,,,7.87,7.0,5.04,5.61,5.17,3.87,3.46
2743,131170,China,CHN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,18.82,19.18,6.08,5.73,6.22,3.55,3.69,3.28,2.31,2.07,2.14,1.97,,,1.99,2.6,3.27,3.77,2.94,2.48,3.11
2744,131171,China,CHN,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,7.0,7.0,
2745,131172,China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,8.56924385783334,9.05725398272786,9.77140606467415,10.1014265266002,10.3094417362922,10.212048608843,10.3127948892952,10.2567686829398,9.90773258312895,9.67861882699669,9.37692044713406,9.12291556057604,9.41931765253305,9.05268573156305,,
2746,131173,China,CHN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,1605181360000.0,1987510000000.0,2639181770000.0,3224826000000.0,3593023373100.0,4208581872828.96,5032027000000.0,5524090000000.0,5874921110000.0,6228801980000.0,6459368710000.0,6809299102503.66,7837210897813.29,8321963160400.0,,
2747,131174,China,CHN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,
2748,131175,China,CHN,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,
2749,131176,China,CHN,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,
2750,131177,China,CHN,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,-25.2242438200254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2751,131178,China,CHN,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,-404894860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2752,131179,China,CHN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,77.6876599636969,56.7895921897956,37.7370780806937,56.8633256147911,60.1102098272202,63.3745507797583,62.1317488921056,61.3276392597704,57.9789535041869,38.423746049332,35.3105074609305,34.7463159041114,32.8767194814443,32.6384180929019,,
2753,131180,China,CHN,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,8.79682467489585,6.66163685942777,7.1703461268251,7.34020681640701,7.75931008764195,7.84963920697458,7.68843496926432,7.51627210335058,6.9761840163441,6.65298690825229,6.18348244757237,5.90674721880518,6.17046483783014,5.80597039232726,,
2754,131181,China,CHN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,1455981640000.0,1306490000000.0,1738222520000.0,2105028000000.0,2443669999800.0,2933319162828.96,3407197000000.0,3679180000000.0,3766687010000.0,3911535720000.0,3902294220000.0,4053539912503.66,4750865511813.29,4961410558200.0,,
2755,131182,China,CHN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,23.8026311786953,24.5707604169383,16.4101962987375,25.4133273976555,24.5636488131585,23.1134116649566,24.9031059701748,25.9627084854364,28.2651065244612,19.881720552938,20.6405207284472,21.2323232171311,19.1020651229559,20.1080529199914,,
2756,131183,China,CHN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,27.7910347775282,28.4411147616867,28.6405646095381,29.1729848370114,27.7924703155614,25.4198333863203,27.1390236976073,28.1957752317576,31.2563131592417,32.4935407562916,35.313976681167,36.3764903364174,35.2211107585504,36.7299464992234,,
2757,131184,China,CHN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,446096510000.0,565270000000.0,755876560000.0,940778000000.0,998589954400.0,1069814500000.0,1365643000000.0,1557560000000.0,1836283740000.0,2023958310000.0,2281059960000.0,2476984030000.0,2760352730700.0,3056652616500.0,,
2758,131185,China,CHN,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,-15.8416948621915,5.03133992297594,3.14964158077656,4.83561449933386,3.708439005455,4.43867415605105,4.7209375352172,4.70879547674531,4.11621496859936,2.83756414747942,2.35971757942166,2.27305914647431,2.10943424451054,1.90614917225662,,
2759,131186,China,CHN,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,-296896790000.0,115750000000.0,145076890000.0,179010000000.0,150759765600.0,205446000000.0,258888000000.0,282491000000.0,267415890000.0,288863910000.0,260781080000.0,265177350000.0,304824768400.0,289756341800.0,,
2760,131187,China,CHN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,536790000.0,513090000.0,564540000.0,788610000.0,878140000.0,857650000.0,973500000.0,948260000.0,969550000.0,929540000.0,959150000.0,834350000.0,678710000.0,557750000.0,552470000.0,476440000.0,478550000.0,504420000.0,515520000.0,562310000.0,
2761,131188,China,CHN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,
2762,131189,China,CHN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,
2763,131190,China,CHN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,,,,,,,,
2764,131191,China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,15.9392803086493,14.5876416474392,14.5876416474392,,
2765,131192,China,CHN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,17.08,15.449041955767,15.449041955767,,
2766,131193,China,CHN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,45.372989654541,45.3729095458984,44.3989715576172,43.5764198303223,42.5156707763672,41.6107406616211,42.5077514648438,43.144359588623,44.4198913574219,44.659538269043,45.1257781982422,,,,,,,,,
2767,131194,China,CHN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,11.2231067340794,11.1704831956075,10.6442579181144,10.6048457546787,10.4322226937844,10.6146714363303,10.385464156103,9.97548343266855,9.97548343253088,9.97548343257491,9.97548343261758,9.99191634304166,9.99191634306323,9.99191634302499,9.99191634329362,9.99191634294223,9.9919163428132,9.99191634279313,9.99191634272467,,
2768,131195,China,CHN,Time required to build a warehouse (days),IC.WRH.DURS,,,,,,,,,,,,,,265.9,265.9,265.9,265.9,261.8,154.65,110.875,
2769,131196,China,CHN,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,496.25,496.25,496.25,496.25,496.25,496.25,496.25,
2770,131197,China,CHN,Time required to get electricity (days),IC.ELC.TIME,,,,,,,,,,,,,,143.2,143.2,143.2,143.2,143.2,34.0,32.0,
2771,131198,China,CHN,Time required to obtain an operating license (days),IC.FRM.DURS,,,,,,,,,,,,,27.5,,,,,,,,
2772,131199,China,CHN,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,23.45,23.45,23.45,23.45,23.45,9.0,9.0,
2773,131200,China,CHN,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,34.3,31.3,31.3,28.9,24.9,8.5,8.5,
2774,131201,China,CHN,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,34.35,31.35,31.35,28.9,24.9,8.55,8.55,
2775,131202,China,CHN,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,34.35,31.35,31.35,28.9,24.9,8.55,8.55,
2776,131203,China,CHN,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,0.9,,,,,,,,
2777,131204,China,CHN,"Time to export, border compliance (hours)",IC.EXP.TMBC,,,,,,,,,,,,,,,25.93349,25.93349,25.93349,25.93349,25.93349,20.7,
2778,131205,China,CHN,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,,,,,,,,,,,,,,,21.19675,21.19675,21.19675,21.19675,8.625,8.625,
2779,131206,China,CHN,"Time to import, border compliance (hours)",IC.IMP.TMBC,,,,,,,,,,,,,,,92.31429,92.31429,92.31429,92.31429,48.0,35.65,
2780,131207,China,CHN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,65.7,65.7,65.7,65.7,24.0,12.8,
2781,131208,China,CHN,Time to obtain an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,6.9,,,,,,,,
2782,131209,China,CHN,Time to prepare and pay taxes (hours),IC.TAX.DURS,,,,,,,,,,,,,,318.0,261.0,261.0,258.95,248.3,142.0,138.0,
